11231159,wh,ch,0,3
11241159,ca,mu,2,2
11241159,mc,to,6,0
11251159,wb,av,2,2
11301159,av,su,0,0
11301159,ca,ar,0,3
11301159,ev,st,4,0
11301159,ne,wb,2,1
11301159,no,cp,1,0
11301159,wh,fu,3,0
12011159,ch,so,3,1
12011159,hu,li,3,1
12011159,mc,sw,3,0
12011159,to,mu,2,2
12031159,cp,wh,1,0
12041159,ar,hu,2,0
12041159,fu,to,1,2
12041159,li,no,5,1
12041159,mu,ev,0,1
12041159,so,av,2,3
12041159,st,ca,0,0
12041159,su,ch,3,4
12041159,sw,ne,3,0
12041159,wb,mc,2,3
12071159,cp,ca,2,0
12071159,li,wh,4,1
12071159,mu,ne,0,1
12071159,so,mc,1,1
12071159,st,ch,3,2
12071159,su,to,1,2
12071159,wb,no,0,2
12081159,ar,ev,1,1
12081159,fu,av,2,0
12091159,sw,hu,1,1
12141159,ca,wb,1,0
12141159,ch,cp,2,1
12141159,ev,fu,4,1
12141159,hu,st,0,0
12141159,mc,ar,6,3
12141159,ne,so,1,1
12141159,wh,su,0,0
12151159,av,mu,0,3
12151159,no,sw,1,1
12151159,to,li,0,5
12211159,cp,ne,0,3
12211159,fu,mc,2,4
12211159,li,ca,3,1
12211159,mu,wh,3,1
12211159,st,av,2,1
12211159,su,no,0,0
12211159,wb,hu,1,1
12221159,so,to,2,3
12221159,sw,ev,1,2
12231159,ar,ch,0,0
12261159,av,cp,0,1
12261159,ca,so,0,3
12261159,ch,sw,1,0
12261159,ev,su,0,1
12261159,hu,mu,2,3
12261159,mc,li,2,1
12261159,ne,st,5,1
12261159,no,fu,1,2
12261159,to,wb,1,1
12261159,wh,ar,1,3
12281159,av,sw,1,1
12281159,ca,su,2,2
12281159,hu,fu,6,0
12281159,mc,cp,1,0
12281159,no,mu,0,1
12281159,wh,wb,3,3
12291159,ch,li,2,1
12291159,ev,so,2,1
12291159,ne,ar,0,1
12291159,to,st,3,0
01011159,ar,ca,2,0
01011159,cp,no,1,1
01011159,fu,wh,2,1
01011159,li,hu,2,0
01011159,mu,to,1,2
01011159,so,ch,0,3
01011159,st,ev,1,1
01011159,su,av,0,1
01011159,sw,mc,2,3
01011159,wb,ne,1,0
01111159,ca,wh,0,2
01111159,ev,no,2,0
01111159,fu,su,1,4
01111159,hu,ch,0,2
01111159,mu,sw,2,0
01111159,so,wb,1,0
01111159,to,cp,2,0
01121159,ne,mc,0,2
01121159,st,li,3,5
01131159,av,ar,1,2
01181159,ar,fu,2,0
01181159,cp,st,1,0
01181159,li,av,2,2
01181159,mc,ca,4,2
01181159,no,hu,1,0
01181159,su,so,2,2
01181159,wh,ne,1,3
01191159,ch,mu,3,1
01191159,sw,to,1,3
01201159,wb,ev,1,1
01281159,cp,hu,1,0
01281159,li,ev,4,0
01281159,mu,ca,2,0
01281159,no,ne,0,0
01281159,so,ar,2,2
01281159,sw,fu,2,0
01291159,av,wb,4,3
01291159,ch,wh,0,0
01291159,su,st,1,0
01291159,to,mc,1,5
02011159,ca,no,2,1
02011159,ev,av,2,1
02011159,fu,so,0,3
02011159,hu,to,1,1
02011159,ne,su,0,3
02011159,st,mu,2,1
02011159,wh,sw,2,0
02021159,ar,cp,2,0
02021159,wb,li,1,1
02031159,mc,ch,0,1
02081159,av,wh,0,2
02081159,ch,ne,3,0
02081159,cp,wb,3,1
02081159,li,ar,5,1
02081159,no,mc,0,0
02081159,so,st,2,2
02081159,su,hu,0,2
02081159,sw,ca,3,0
02091159,mu,fu,2,2
02091159,to,ev,1,0
02111159,ca,av,0,0
02111159,hu,so,0,1
02111159,wb,ch,1,1
02111159,wh,no,2,0
02121159,ar,mu,0,0
02121159,fu,li,2,3
02121159,ne,to,0,4
02121159,st,sw,1,1
02221159,ar,su,4,1
02221159,ca,hu,0,4
02221159,ch,ev,1,0
02221159,cp,mu,0,2
02221159,mc,st,1,0
02221159,wb,fu,1,1
02221159,wh,so,3,1
02231159,li,sw,4,3
02231159,ne,av,1,0
02231159,no,to,1,0
03011159,ev,wh,1,0
03011159,fu,ch,1,3
03011159,hu,ne,1,4
03011159,so,li,0,3
03011159,st,ar,1,0
03021159,av,no,4,1
03021159,sw,cp,1,1
03021159,to,ca,1,0
03081159,ca,fu,3,1
03081159,ch,to,4,0
03081159,cp,so,0,1
03081159,no,st,1,1
03081159,wb,mu,0,3
03151159,av,ch,1,0
03151159,ev,ca,2,1
03151159,fu,ne,1,0
03151159,hu,mc,0,2
03151159,so,no,4,2
03151159,st,wh,3,1
03151159,su,cp,0,0
03151159,sw,wb,1,2
03161159,mu,li,0,3
03161159,to,ar,0,1
03221159,ca,li,3,6
03221159,ch,ar,6,0
03221159,ev,sw,3,2
03221159,hu,wb,2,0
03221159,mc,fu,5,0
03221159,ne,cp,1,0
03221159,no,su,2,0
03221159,wh,mu,0,2
03231159,av,st,1,4
03231159,to,so,3,2
03251159,ar,sw,2,2
03251159,mu,mc,0,3
03251159,ne,ev,0,3
03261159,li,su,2,1
03261159,wh,hu,2,1
03291159,ar,mc,1,1
03291159,cp,ch,1,0
03291159,mu,av,4,1
03291159,so,ne,4,0
03291159,st,hu,1,0
03291159,sw,no,3,0
03291159,wb,ca,3,3
03301159,fu,ev,1,3
03301159,li,to,4,0
03311159,su,wh,1,2
04051159,av,fu,1,2
04051159,ca,cp,0,3
04051159,ch,st,3,0
04051159,hu,sw,1,0
04051159,mc,so,4,1
04051159,ne,mu,0,4
04051159,no,wb,0,1
04061159,ev,ar,3,0
04061159,wh,li,1,2
04071159,to,su,5,1
04121159,cp,av,1,0
04121159,fu,no,1,0
04121159,so,ca,0,1
04121159,st,ne,1,0
04121159,su,ev,0,1
04121159,wb,to,3,3
04131159,li,mc,3,2
04131159,sw,ch,0,1
04151159,ar,wh,3,1
04161159,ev,cp,2,3
04161159,mc,su,2,2
04191159,av,so,0,0
04191159,ca,st,1,1
04191159,ch,su,1,2
04191159,ne,sw,1,2
04191159,to,fu,3,1
04191159,wh,cp,0,1
04201159,ev,mu,2,0
04201159,hu,ar,0,3
04201159,no,li,2,3
04211159,mc,wb,3,1
04261159,fu,hu,2,2
04261159,mu,no,4,0
04261159,so,ev,2,0
04261159,st,to,0,1
04261159,sw,av,4,1
04261159,wb,wh,1,0
04271159,cp,mc,0,2
04271159,li,ch,0,2
04271159,su,ca,4,0
04281159,ar,ne,3,0
05031245,wh,to,2,0
05031500,av,hu,3,1
05031500,mu,su,0,1
05031500,ne,ca,3,0
05031500,st,fu,4,1
05031500,sw,so,0,1
05031730,ev,mc,2,3
05041330,ar,wb,1,0
05041600,ch,no,0,0
